Date_Scraped,Date_Param,Commodity_ID,Commodity_Name,Province_ID,Province_Name,Price,Price_Type
2026-02-12,2022-04-05,10,Gula Pasir,34,Papua Barat,18750.0,1
2026-02-12,2022-04-06,10,Gula Pasir,1,Aceh,15650.0,1
2026-02-12,2022-04-06,10,Gula Pasir,2,Sumatera Utara,15350.0,1
2026-02-12,2022-04-06,10,Gula Pasir,3,Sumatera Barat,15200.0,1
2026-02-12,2022-04-06,10,Gula Pasir,4,Riau,14350.0,1
2026-02-12,2022-04-06,10,Gula Pasir,5,Kepulauan Riau,12200.0,1
2026-02-12,2022-04-06,10,Gula Pasir,6,Jambi,14100.0,1
2026-02-12,2022-04-06,10,Gula Pasir,7,Bengkulu,14650.0,1
2026-02-12,2022-04-06,10,Gula Pasir,8,Sumatera Selatan,14300.0,1
2026-02-12,2022-04-06,10,Gula Pasir,9,Kepulauan Bangka Belitung,14750.0,1
2026-02-12,2022-04-06,10,Gula Pasir,10,Lampung,14300.0,1
2026-02-12,2022-04-06,10,Gula Pasir,11,Banten,14600.0,1
2026-02-12,2022-04-06,10,Gula Pasir,12,Jawa Barat,14800.0,1
2026-02-12,2022-04-06,10,Gula Pasir,13,DKI Jakarta,15150.0,1
2026-02-12,2022-04-06,10,Gula Pasir,14,Jawa Tengah,15400.0,1
2026-02-12,2022-04-06,10,Gula Pasir,15,DI Yogyakarta,14400.0,1
2026-02-12,2022-04-06,10,Gula Pasir,16,Jawa Timur,14450.0,1
2026-02-12,2022-04-06,10,Gula Pasir,17,Bali,13950.0,1
2026-02-12,2022-04-06,10,Gula Pasir,18,Nusa Tenggara Barat,14750.0,1
2026-02-12,2022-04-06,10,Gula Pasir,19,Nusa Tenggara Timur,15600.0,1
2026-02-12,2022-04-06,10,Gula Pasir,20,Kalimantan Barat,14900.0,1
2026-02-12,2022-04-06,10,Gula Pasir,21,Kalimantan Selatan,15850.0,1
2026-02-12,2022-04-06,10,Gula Pasir,22,Kalimantan Tengah,15850.0,1
2026-02-12,2022-04-06,10,Gula Pasir,23,Kalimantan Timur,16450.0,1
2026-02-12,2022-04-06,10,Gula Pasir,24,Kalimantan Utara,15100.0,1
2026-02-12,2022-04-06,10,Gula Pasir,25,Gorontalo,15650.0,1
2026-02-12,2022-04-06,10,Gula Pasir,26,Sulawesi Selatan,15200.0,1
2026-02-12,2022-04-06,10,Gula Pasir,27,Sulawesi Tenggara,16950.0,1
2026-02-12,2022-04-06,10,Gula Pasir,28,Sulawesi Tengah,15900.0,1
2026-02-12,2022-04-06,10,Gula Pasir,29,Sulawesi Utara,15150.0,1
2026-02-12,2022-04-06,10,Gula Pasir,30,Sulawesi Barat,13700.0,1
2026-02-12,2022-04-06,10,Gula Pasir,31,Maluku,16100.0,1
2026-02-12,2022-04-06,10,Gula Pasir,32,Maluku Utara,15500.0,1
2026-02-12,2022-04-06,10,Gula Pasir,33,Papua,17600.0,1
2026-02-12,2022-04-06,10,Gula Pasir,34,Papua Barat,18750.0,1
2026-02-12,2022-04-07,10,Gula Pasir,1,Aceh,15600.0,1
2026-02-12,2022-04-07,10,Gula Pasir,2,Sumatera Utara,15350.0,1
2026-02-12,2022-04-07,10,Gula Pasir,3,Sumatera Barat,15200.0,1
2026-02-12,2022-04-07,10,Gula Pasir,4,Riau,14350.0,1
2026-02-12,2022-04-07,10,Gula Pasir,5,Kepulauan Riau,12200.0,1
2026-02-12,2022-04-07,10,Gula Pasir,6,Jambi,14100.0,1
2026-02-12,2022-04-07,10,Gula Pasir,7,Bengkulu,14700.0,1
2026-02-12,2022-04-07,10,Gula Pasir,8,Sumatera Selatan,14300.0,1
2026-02-12,2022-04-07,10,Gula Pasir,9,Kepulauan Bangka Belitung,14750.0,1
2026-02-12,2022-04-07,10,Gula Pasir,10,Lampung,14300.0,1
2026-02-12,2022-04-07,10,Gula Pasir,11,Banten,14600.0,1
2026-02-12,2022-04-07,10,Gula Pasir,12,Jawa Barat,14900.0,1
2026-02-12,2022-04-07,10,Gula Pasir,13,DKI Jakarta,15250.0,1
2026-02-12,2022-04-07,10,Gula Pasir,14,Jawa Tengah,15450.0,1
2026-02-12,2022-04-07,10,Gula Pasir,15,DI Yogyakarta,14400.0,1
2026-02-12,2022-04-07,10,Gula Pasir,16,Jawa Timur,14450.0,1
2026-02-12,2022-04-07,10,Gula Pasir,17,Bali,13950.0,1
2026-02-12,2022-04-07,10,Gula Pasir,18,Nusa Tenggara Barat,14750.0,1
2026-02-12,2022-04-07,10,Gula Pasir,19,Nusa Tenggara Timur,15600.0,1
2026-02-12,2022-04-07,10,Gula Pasir,20,Kalimantan Barat,14900.0,1
2026-02-12,2022-04-07,10,Gula Pasir,21,Kalimantan Selatan,15850.0,1
2026-02-12,2022-04-07,10,Gula Pasir,22,Kalimantan Tengah,15850.0,1
2026-02-12,2022-04-07,10,Gula Pasir,23,Kalimantan Timur,16500.0,1
2026-02-12,2022-04-07,10,Gula Pasir,24,Kalimantan Utara,15100.0,1
2026-02-12,2022-04-07,10,Gula Pasir,25,Gorontalo,15650.0,1
2026-02-12,2022-04-07,10,Gula Pasir,26,Sulawesi Selatan,15150.0,1
2026-02-12,2022-04-07,10,Gula Pasir,27,Sulawesi Tenggara,16950.0,1
2026-02-12,2022-04-07,10,Gula Pasir,28,Sulawesi Tengah,15900.0,1
2026-02-12,2022-04-07,10,Gula Pasir,29,Sulawesi Utara,15150.0,1
2026-02-12,2022-04-07,10,Gula Pasir,30,Sulawesi Barat,13700.0,1
2026-02-12,2022-04-07,10,Gula Pasir,31,Maluku,16100.0,1
2026-02-12,2022-04-07,10,Gula Pasir,32,Maluku Utara,15500.0,1
2026-02-12,2022-04-07,10,Gula Pasir,33,Papua,17600.0,1
2026-02-12,2022-04-07,10,Gula Pasir,34,Papua Barat,18750.0,1
2026-02-12,2022-04-08,10,Gula Pasir,1,Aceh,16150.0,1
2026-02-12,2022-04-08,10,Gula Pasir,2,Sumatera Utara,15350.0,1
2026-02-12,2022-04-08,10,Gula Pasir,3,Sumatera Barat,15200.0,1
2026-02-12,2022-04-08,10,Gula Pasir,4,Riau,14350.0,1
2026-02-12,2022-04-08,10,Gula Pasir,5,Kepulauan Riau,12200.0,1
2026-02-12,2022-04-08,10,Gula Pasir,6,Jambi,14100.0,1
2026-02-12,2022-04-08,10,Gula Pasir,7,Bengkulu,14700.0,1
2026-02-12,2022-04-08,10,Gula Pasir,8,Sumatera Selatan,14300.0,1
2026-02-12,2022-04-08,10,Gula Pasir,9,Kepulauan Bangka Belitung,14750.0,1
2026-02-12,2022-04-08,10,Gula Pasir,10,Lampung,14300.0,1
2026-02-12,2022-04-08,10,Gula Pasir,11,Banten,14600.0,1
2026-02-12,2022-04-08,10,Gula Pasir,12,Jawa Barat,14950.0,1
2026-02-12,2022-04-08,10,Gula Pasir,13,DKI Jakarta,15250.0,1
2026-02-12,2022-04-08,10,Gula Pasir,14,Jawa Tengah,15450.0,1
2026-02-12,2022-04-08,10,Gula Pasir,15,DI Yogyakarta,14400.0,1
2026-02-12,2022-04-08,10,Gula Pasir,16,Jawa Timur,14450.0,1
2026-02-12,2022-04-08,10,Gula Pasir,17,Bali,13950.0,1
2026-02-12,2022-04-08,10,Gula Pasir,18,Nusa Tenggara Barat,14750.0,1
2026-02-12,2022-04-08,10,Gula Pasir,19,Nusa Tenggara Timur,15550.0,1
2026-02-12,2022-04-08,10,Gula Pasir,20,Kalimantan Barat,14900.0,1
2026-02-12,2022-04-08,10,Gula Pasir,21,Kalimantan Selatan,15850.0,1
2026-02-12,2022-04-08,10,Gula Pasir,22,Kalimantan Tengah,15850.0,1
2026-02-12,2022-04-08,10,Gula Pasir,23,Kalimantan Timur,16500.0,1
2026-02-12,2022-04-08,10,Gula Pasir,24,Kalimantan Utara,15100.0,1
2026-02-12,2022-04-08,10,Gula Pasir,25,Gorontalo,15650.0,1
2026-02-12,2022-04-08,10,Gula Pasir,26,Sulawesi Selatan,15150.0,1
2026-02-12,2022-04-08,10,Gula Pasir,27,Sulawesi Tenggara,16950.0,1
2026-02-12,2022-04-08,10,Gula Pasir,28,Sulawesi Tengah,16000.0,1
2026-02-12,2022-04-08,10,Gula Pasir,29,Sulawesi Utara,15150.0,1
2026-02-12,2022-04-08,10,Gula Pasir,30,Sulawesi Barat,13700.0,1
2026-02-12,2022-04-08,10,Gula Pasir,31,Maluku,16100.0,1
2026-02-12,2022-04-08,10,Gula Pasir,32,Maluku Utara,15500.0,1
2026-02-12,2022-04-08,10,Gula Pasir,33,Papua,17600.0,1
2026-02-12,2022-04-08,10,Gula Pasir,34,Papua Barat,18750.0,1
2026-02-12,2022-04-09,10,Gula Pasir,1,Aceh,16150.0,1
2026-02-12,2022-04-09,10,Gula Pasir,2,Sumatera Utara,15350.0,1
2026-02-12,2022-04-09,10,Gula Pasir,3,Sumatera Barat,15200.0,1
2026-02-12,2022-04-09,10,Gula Pasir,4,Riau,14350.0,1
2026-02-12,2022-04-09,10,Gula Pasir,5,Kepulauan Riau,12200.0,1
2026-02-12,2022-04-09,10,Gula Pasir,6,Jambi,14100.0,1
2026-02-12,2022-04-09,10,Gula Pasir,7,Bengkulu,14700.0,1
2026-02-12,2022-04-09,10,Gula Pasir,8,Sumatera Selatan,14300.0,1
2026-02-12,2022-04-09,10,Gula Pasir,9,Kepulauan Bangka Belitung,14750.0,1
2026-02-12,2022-04-09,10,Gula Pasir,10,Lampung,14300.0,1
2026-02-12,2022-04-09,10,Gula Pasir,11,Banten,14600.0,1
2026-02-12,2022-04-09,10,Gula Pasir,12,Jawa Barat,14950.0,1
2026-02-12,2022-04-09,10,Gula Pasir,13,DKI Jakarta,15250.0,1
2026-02-12,2022-04-09,10,Gula Pasir,14,Jawa Tengah,15450.0,1
2026-02-12,2022-04-09,10,Gula Pasir,15,DI Yogyakarta,14400.0,1
2026-02-12,2022-04-09,10,Gula Pasir,16,Jawa Timur,14450.0,1
2026-02-12,2022-04-09,10,Gula Pasir,17,Bali,13950.0,1
2026-02-12,2022-04-09,10,Gula Pasir,18,Nusa Tenggara Barat,14750.0,1
2026-02-12,2022-04-09,10,Gula Pasir,19,Nusa Tenggara Timur,15550.0,1
2026-02-12,2022-04-09,10,Gula Pasir,20,Kalimantan Barat,14900.0,1
2026-02-12,2022-04-09,10,Gula Pasir,21,Kalimantan Selatan,15850.0,1
2026-02-12,2022-04-09,10,Gula Pasir,22,Kalimantan Tengah,15850.0,1
2026-02-12,2022-04-09,10,Gula Pasir,23,Kalimantan Timur,16500.0,1
2026-02-12,2022-04-09,10,Gula Pasir,24,Kalimantan Utara,15100.0,1
2026-02-12,2022-04-09,10,Gula Pasir,25,Gorontalo,15650.0,1
2026-02-12,2022-04-09,10,Gula Pasir,26,Sulawesi Selatan,15150.0,1
2026-02-12,2022-04-09,10,Gula Pasir,27,Sulawesi Tenggara,16950.0,1
2026-02-12,2022-04-09,10,Gula Pasir,28,Sulawesi Tengah,16000.0,1
2026-02-12,2022-04-09,10,Gula Pasir,29,Sulawesi Utara,15150.0,1
2026-02-12,2022-04-09,10,Gula Pasir,30,Sulawesi Barat,13700.0,1
2026-02-12,2022-04-09,10,Gula Pasir,31,Maluku,16100.0,1
2026-02-12,2022-04-09,10,Gula Pasir,32,Maluku Utara,15500.0,1
2026-02-12,2022-04-09,10,Gula Pasir,33,Papua,17600.0,1
2026-02-12,2022-04-09,10,Gula Pasir,34,Papua Barat,18750.0,1
2026-02-12,2022-04-10,10,Gula Pasir,1,Aceh,16150.0,1
2026-02-12,2022-04-10,10,Gula Pasir,2,Sumatera Utara,15350.0,1
2026-02-12,2022-04-10,10,Gula Pasir,3,Sumatera Barat,15200.0,1
2026-02-12,2022-04-10,10,Gula Pasir,4,Riau,14350.0,1
2026-02-12,2022-04-10,10,Gula Pasir,5,Kepulauan Riau,12200.0,1
2026-02-12,2022-04-10,10,Gula Pasir,6,Jambi,14100.0,1
2026-02-12,2022-04-10,10,Gula Pasir,7,Bengkulu,14700.0,1
2026-02-12,2022-04-10,10,Gula Pasir,8,Sumatera Selatan,14300.0,1
2026-02-12,2022-04-10,10,Gula Pasir,9,Kepulauan Bangka Belitung,14750.0,1
2026-02-12,2022-04-10,10,Gula Pasir,10,Lampung,14300.0,1
2026-02-12,2022-04-10,10,Gula Pasir,11,Banten,14600.0,1
2026-02-12,2022-04-10,10,Gula Pasir,12,Jawa Barat,14950.0,1
2026-02-12,2022-04-10,10,Gula Pasir,13,DKI Jakarta,15250.0,1
2026-02-12,2022-04-10,10,Gula Pasir,14,Jawa Tengah,15450.0,1
2026-02-12,2022-04-10,10,Gula Pasir,15,DI Yogyakarta,14400.0,1
2026-02-12,2022-04-10,10,Gula Pasir,16,Jawa Timur,14450.0,1
2026-02-12,2022-04-10,10,Gula Pasir,17,Bali,13950.0,1
2026-02-12,2022-04-10,10,Gula Pasir,18,Nusa Tenggara Barat,14750.0,1
2026-02-12,2022-04-10,10,Gula Pasir,19,Nusa Tenggara Timur,15550.0,1
2026-02-12,2022-04-10,10,Gula Pasir,20,Kalimantan Barat,14900.0,1
2026-02-12,2022-04-10,10,Gula Pasir,21,Kalimantan Selatan,15850.0,1
2026-02-12,2022-04-10,10,Gula Pasir,22,Kalimantan Tengah,15850.0,1
2026-02-12,2022-04-10,10,Gula Pasir,23,Kalimantan Timur,16500.0,1
2026-02-12,2022-04-10,10,Gula Pasir,24,Kalimantan Utara,15100.0,1
2026-02-12,2022-04-10,10,Gula Pasir,25,Gorontalo,15650.0,1
2026-02-12,2022-04-10,10,Gula Pasir,26,Sulawesi Selatan,15150.0,1
2026-02-12,2022-04-10,10,Gula Pasir,27,Sulawesi Tenggara,16950.0,1
2026-02-12,2022-04-10,10,Gula Pasir,28,Sulawesi Tengah,16000.0,1
2026-02-12,2022-04-10,10,Gula Pasir,29,Sulawesi Utara,15150.0,1
2026-02-12,2022-04-10,10,Gula Pasir,30,Sulawesi Barat,13700.0,1
2026-02-12,2022-04-10,10,Gula Pasir,31,Maluku,16100.0,1
2026-02-12,2022-04-10,10,Gula Pasir,32,Maluku Utara,15500.0,1
2026-02-12,2022-04-10,10,Gula Pasir,33,Papua,17600.0,1
2026-02-12,2022-04-10,10,Gula Pasir,34,Papua Barat,18750.0,1
2026-02-12,2022-04-11,10,Gula Pasir,1,Aceh,15600.0,1
2026-02-12,2022-04-11,10,Gula Pasir,2,Sumatera Utara,15400.0,1
2026-02-12,2022-04-11,10,Gula Pasir,3,Sumatera Barat,15200.0,1
2026-02-12,2022-04-11,10,Gula Pasir,4,Riau,14350.0,1
2026-02-12,2022-04-11,10,Gula Pasir,5,Kepulauan Riau,12300.0,1
2026-02-12,2022-04-11,10,Gula Pasir,6,Jambi,14100.0,1
2026-02-12,2022-04-11,10,Gula Pasir,7,Bengkulu,14700.0,1
2026-02-12,2022-04-11,10,Gula Pasir,8,Sumatera Selatan,14350.0,1
2026-02-12,2022-04-11,10,Gula Pasir,9,Kepulauan Bangka Belitung,14750.0,1
2026-02-12,2022-04-11,10,Gula Pasir,10,Lampung,14350.0,1
2026-02-12,2022-04-11,10,Gula Pasir,11,Banten,14600.0,1
2026-02-12,2022-04-11,10,Gula Pasir,12,Jawa Barat,14950.0,1
2026-02-12,2022-04-11,10,Gula Pasir,13,DKI Jakarta,15250.0,1
2026-02-12,2022-04-11,10,Gula Pasir,14,Jawa Tengah,15500.0,1
2026-02-12,2022-04-11,10,Gula Pasir,15,DI Yogyakarta,14400.0,1
2026-02-12,2022-04-11,10,Gula Pasir,16,Jawa Timur,14450.0,1
2026-02-12,2022-04-11,10,Gula Pasir,17,Bali,13950.0,1
2026-02-12,2022-04-11,10,Gula Pasir,18,Nusa Tenggara Barat,14750.0,1
2026-02-12,2022-04-11,10,Gula Pasir,19,Nusa Tenggara Timur,15550.0,1
2026-02-12,2022-04-11,10,Gula Pasir,20,Kalimantan Barat,14900.0,1
2026-02-12,2022-04-11,10,Gula Pasir,21,Kalimantan Selatan,15850.0,1
2026-02-12,2022-04-11,10,Gula Pasir,22,Kalimantan Tengah,15850.0,1
2026-02-12,2022-04-11,10,Gula Pasir,23,Kalimantan Timur,16500.0,1
2026-02-12,2022-04-11,10,Gula Pasir,24,Kalimantan Utara,15500.0,1
2026-02-12,2022-04-11,10,Gula Pasir,25,Gorontalo,15650.0,1
2026-02-12,2022-04-11,10,Gula Pasir,26,Sulawesi Selatan,15150.0,1
2026-02-12,2022-04-11,10,Gula Pasir,27,Sulawesi Tenggara,16950.0,1
2026-02-12,2022-04-11,10,Gula Pasir,28,Sulawesi Tengah,16000.0,1
2026-02-12,2022-04-11,10,Gula Pasir,29,Sulawesi Utara,15150.0,1
2026-02-12,2022-04-11,10,Gula Pasir,30,Sulawesi Barat,13650.0,1
2026-02-12,2022-04-11,10,Gula Pasir,31,Maluku,16100.0,1
2026-02-12,2022-04-11,10,Gula Pasir,32,Maluku Utara,16000.0,1
2026-02-12,2022-04-11,10,Gula Pasir,33,Papua,17600.0,1
2026-02-12,2022-04-11,10,Gula Pasir,34,Papua Barat,18750.0,1
2026-02-12,2022-04-12,10,Gula Pasir,1,Aceh,15650.0,1
2026-02-12,2022-04-12,10,Gula Pasir,2,Sumatera Utara,15400.0,1
2026-02-12,2022-04-12,10,Gula Pasir,3,Sumatera Barat,15300.0,1
2026-02-12,2022-04-12,10,Gula Pasir,4,Riau,14350.0,1
2026-02-12,2022-04-12,10,Gula Pasir,5,Kepulauan Riau,12300.0,1
2026-02-12,2022-04-12,10,Gula Pasir,6,Jambi,14100.0,1
2026-02-12,2022-04-12,10,Gula Pasir,7,Bengkulu,15000.0,1
2026-02-12,2022-04-12,10,Gula Pasir,8,Sumatera Selatan,14350.0,1
2026-02-12,2022-04-12,10,Gula Pasir,9,Kepulauan Bangka Belitung,14750.0,1
2026-02-12,2022-04-12,10,Gula Pasir,10,Lampung,14400.0,1
2026-02-12,2022-04-12,10,Gula Pasir,11,Banten,14600.0,1
2026-02-12,2022-04-12,10,Gula Pasir,12,Jawa Barat,14900.0,1
2026-02-12,2022-04-12,10,Gula Pasir,13,DKI Jakarta,15100.0,1
2026-02-12,2022-04-12,10,Gula Pasir,14,Jawa Tengah,15500.0,1
2026-02-12,2022-04-12,10,Gula Pasir,15,DI Yogyakarta,14400.0,1
2026-02-12,2022-04-12,10,Gula Pasir,16,Jawa Timur,14450.0,1
2026-02-12,2022-04-12,10,Gula Pasir,17,Bali,13950.0,1
2026-02-12,2022-04-12,10,Gula Pasir,18,Nusa Tenggara Barat,14750.0,1
2026-02-12,2022-04-12,10,Gula Pasir,19,Nusa Tenggara Timur,15550.0,1
2026-02-12,2022-04-12,10,Gula Pasir,20,Kalimantan Barat,14900.0,1
2026-02-12,2022-04-12,10,Gula Pasir,21,Kalimantan Selatan,15850.0,1
2026-02-12,2022-04-12,10,Gula Pasir,22,Kalimantan Tengah,15850.0,1
2026-02-12,2022-04-12,10,Gula Pasir,23,Kalimantan Timur,16450.0,1
2026-02-12,2022-04-12,10,Gula Pasir,24,Kalimantan Utara,15500.0,1
2026-02-12,2022-04-12,10,Gula Pasir,25,Gorontalo,15650.0,1
2026-02-12,2022-04-12,10,Gula Pasir,26,Sulawesi Selatan,15150.0,1
2026-02-12,2022-04-12,10,Gula Pasir,27,Sulawesi Tenggara,16950.0,1
2026-02-12,2022-04-12,10,Gula Pasir,28,Sulawesi Tengah,16000.0,1
2026-02-12,2022-04-12,10,Gula Pasir,29,Sulawesi Utara,15050.0,1
2026-02-12,2022-04-12,10,Gula Pasir,30,Sulawesi Barat,13650.0,1
2026-02-12,2022-04-12,10,Gula Pasir,31,Maluku,16100.0,1
2026-02-12,2022-04-12,10,Gula Pasir,32,Maluku Utara,16000.0,1
2026-02-12,2022-04-12,10,Gula Pasir,33,Papua,17600.0,1
2026-02-12,2022-04-12,10,Gula Pasir,34,Papua Barat,18750.0,1
2026-02-12,2022-04-13,10,Gula Pasir,1,Aceh,15650.0,1
2026-02-12,2022-04-13,10,Gula Pasir,2,Sumatera Utara,15400.0,1
2026-02-12,2022-04-13,10,Gula Pasir,3,Sumatera Barat,15150.0,1
2026-02-12,2022-04-13,10,Gula Pasir,4,Riau,14350.0,1
2026-02-12,2022-04-13,10,Gula Pasir,5,Kepulauan Riau,12300.0,1
2026-02-12,2022-04-13,10,Gula Pasir,6,Jambi,14100.0,1
2026-02-12,2022-04-13,10,Gula Pasir,7,Bengkulu,15000.0,1
2026-02-12,2022-04-13,10,Gula Pasir,8,Sumatera Selatan,14350.0,1
2026-02-12,2022-04-13,10,Gula Pasir,9,Kepulauan Bangka Belitung,14750.0,1
2026-02-12,2022-04-13,10,Gula Pasir,10,Lampung,14400.0,1
2026-02-12,2022-04-13,10,Gula Pasir,11,Banten,14600.0,1
2026-02-12,2022-04-13,10,Gula Pasir,12,Jawa Barat,14950.0,1
2026-02-12,2022-04-13,10,Gula Pasir,13,DKI Jakarta,15250.0,1
2026-02-12,2022-04-13,10,Gula Pasir,14,Jawa Tengah,15500.0,1
2026-02-12,2022-04-13,10,Gula Pasir,15,DI Yogyakarta,14400.0,1
2026-02-12,2022-04-13,10,Gula Pasir,16,Jawa Timur,14450.0,1
2026-02-12,2022-04-13,10,Gula Pasir,17,Bali,13950.0,1
2026-02-12,2022-04-13,10,Gula Pasir,18,Nusa Tenggara Barat,15000.0,1
2026-02-12,2022-04-13,10,Gula Pasir,19,Nusa Tenggara Timur,15550.0,1
2026-02-12,2022-04-13,10,Gula Pasir,20,Kalimantan Barat,14800.0,1
2026-02-12,2022-04-13,10,Gula Pasir,21,Kalimantan Selatan,15900.0,1
2026-02-12,2022-04-13,10,Gula Pasir,22,Kalimantan Tengah,16100.0,1
2026-02-12,2022-04-13,10,Gula Pasir,23,Kalimantan Timur,16500.0,1
2026-02-12,2022-04-13,10,Gula Pasir,24,Kalimantan Utara,15750.0,1
2026-02-12,2022-04-13,10,Gula Pasir,25,Gorontalo,15650.0,1
2026-02-12,2022-04-13,10,Gula Pasir,26,Sulawesi Selatan,15150.0,1
2026-02-12,2022-04-13,10,Gula Pasir,27,Sulawesi Tenggara,16950.0,1
2026-02-12,2022-04-13,10,Gula Pasir,28,Sulawesi Tengah,16000.0,1
2026-02-12,2022-04-13,10,Gula Pasir,29,Sulawesi Utara,15050.0,1
2026-02-12,2022-04-13,10,Gula Pasir,30,Sulawesi Barat,13650.0,1
2026-02-12,2022-04-13,10,Gula Pasir,31,Maluku,16100.0,1
2026-02-12,2022-04-13,10,Gula Pasir,32,Maluku Utara,16000.0,1
2026-02-12,2022-04-13,10,Gula Pasir,33,Papua,17600.0,1
2026-02-12,2022-04-13,10,Gula Pasir,34,Papua Barat,18750.0,1
2026-02-12,2022-04-14,10,Gula Pasir,1,Aceh,15650.0,1
2026-02-12,2022-04-14,10,Gula Pasir,2,Sumatera Utara,15400.0,1
2026-02-12,2022-04-14,10,Gula Pasir,3,Sumatera Barat,15200.0,1
2026-02-12,2022-04-14,10,Gula Pasir,4,Riau,14350.0,1
2026-02-12,2022-04-14,10,Gula Pasir,5,Kepulauan Riau,12300.0,1
2026-02-12,2022-04-14,10,Gula Pasir,6,Jambi,14100.0,1
2026-02-12,2022-04-14,10,Gula Pasir,7,Bengkulu,15000.0,1
2026-02-12,2022-04-14,10,Gula Pasir,8,Sumatera Selatan,14350.0,1
2026-02-12,2022-04-14,10,Gula Pasir,9,Kepulauan Bangka Belitung,14750.0,1
2026-02-12,2022-04-14,10,Gula Pasir,10,Lampung,14400.0,1
2026-02-12,2022-04-14,10,Gula Pasir,11,Banten,14600.0,1
2026-02-12,2022-04-14,10,Gula Pasir,12,Jawa Barat,14950.0,1
2026-02-12,2022-04-14,10,Gula Pasir,13,DKI Jakarta,15250.0,1
2026-02-12,2022-04-14,10,Gula Pasir,14,Jawa Tengah,15450.0,1
2026-02-12,2022-04-14,10,Gula Pasir,15,DI Yogyakarta,14400.0,1
2026-02-12,2022-04-14,10,Gula Pasir,16,Jawa Timur,14450.0,1
2026-02-12,2022-04-14,10,Gula Pasir,17,Bali,13950.0,1
2026-02-12,2022-04-14,10,Gula Pasir,18,Nusa Tenggara Barat,15000.0,1
2026-02-12,2022-04-14,10,Gula Pasir,19,Nusa Tenggara Timur,15550.0,1
2026-02-12,2022-04-14,10,Gula Pasir,20,Kalimantan Barat,14800.0,1
2026-02-12,2022-04-14,10,Gula Pasir,21,Kalimantan Selatan,15900.0,1
2026-02-12,2022-04-14,10,Gula Pasir,22,Kalimantan Tengah,16100.0,1
2026-02-12,2022-04-14,10,Gula Pasir,23,Kalimantan Timur,16500.0,1
2026-02-12,2022-04-14,10,Gula Pasir,24,Kalimantan Utara,15750.0,1
2026-02-12,2022-04-14,10,Gula Pasir,25,Gorontalo,15650.0,1
2026-02-12,2022-04-14,10,Gula Pasir,26,Sulawesi Selatan,15150.0,1
2026-02-12,2022-04-14,10,Gula Pasir,27,Sulawesi Tenggara,16950.0,1
2026-02-12,2022-04-14,10,Gula Pasir,28,Sulawesi Tengah,16000.0,1
2026-02-12,2022-04-14,10,Gula Pasir,29,Sulawesi Utara,15050.0,1
2026-02-12,2022-04-14,10,Gula Pasir,30,Sulawesi Barat,13650.0,1
2026-02-12,2022-04-14,10,Gula Pasir,31,Maluku,16100.0,1
2026-02-12,2022-04-14,10,Gula Pasir,32,Maluku Utara,16000.0,1
2026-02-12,2022-04-14,10,Gula Pasir,33,Papua,17600.0,1
2026-02-12,2022-04-14,10,Gula Pasir,34,Papua Barat,18650.0,1
2026-02-12,2022-04-15,10,Gula Pasir,8,Sumatera Selatan,14450.0,1
2026-02-12,2022-04-15,10,Gula Pasir,20,Kalimantan Barat,15000.0,1
2026-02-12,2022-04-18,10,Gula Pasir,1,Aceh,15600.0,1
2026-02-12,2022-04-18,10,Gula Pasir,2,Sumatera Utara,15400.0,1
2026-02-12,2022-04-18,10,Gula Pasir,3,Sumatera Barat,15200.0,1
2026-02-12,2022-04-18,10,Gula Pasir,4,Riau,14400.0,1
2026-02-12,2022-04-18,10,Gula Pasir,5,Kepulauan Riau,12300.0,1
2026-02-12,2022-04-18,10,Gula Pasir,6,Jambi,14100.0,1
2026-02-12,2022-04-18,10,Gula Pasir,7,Bengkulu,15000.0,1
2026-02-12,2022-04-18,10,Gula Pasir,8,Sumatera Selatan,14350.0,1
2026-02-12,2022-04-18,10,Gula Pasir,9,Kepulauan Bangka Belitung,14750.0,1
2026-02-12,2022-04-18,10,Gula Pasir,10,Lampung,14400.0,1
2026-02-12,2022-04-18,10,Gula Pasir,11,Banten,15050.0,1
2026-02-12,2022-04-18,10,Gula Pasir,12,Jawa Barat,14950.0,1
2026-02-12,2022-04-18,10,Gula Pasir,13,DKI Jakarta,15350.0,1
2026-02-12,2022-04-18,10,Gula Pasir,14,Jawa Tengah,15500.0,1
2026-02-12,2022-04-18,10,Gula Pasir,15,DI Yogyakarta,14650.0,1
2026-02-12,2022-04-18,10,Gula Pasir,16,Jawa Timur,14450.0,1
2026-02-12,2022-04-18,10,Gula Pasir,17,Bali,13950.0,1
2026-02-12,2022-04-18,10,Gula Pasir,18,Nusa Tenggara Barat,15000.0,1
2026-02-12,2022-04-18,10,Gula Pasir,19,Nusa Tenggara Timur,15600.0,1
2026-02-12,2022-04-18,10,Gula Pasir,20,Kalimantan Barat,14800.0,1
2026-02-12,2022-04-18,10,Gula Pasir,21,Kalimantan Selatan,15850.0,1
2026-02-12,2022-04-18,10,Gula Pasir,22,Kalimantan Tengah,16100.0,1
2026-02-12,2022-04-18,10,Gula Pasir,23,Kalimantan Timur,16600.0,1
2026-02-12,2022-04-18,10,Gula Pasir,24,Kalimantan Utara,15750.0,1
2026-02-12,2022-04-18,10,Gula Pasir,25,Gorontalo,15650.0,1
